malicious,probability
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8534790610469233
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.7839536312790752
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
0,0.8228776859968552
0,0.799228362955962
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
0,0.799228362955962
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.3101987739771403
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.3816430612675585
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.690677912214334
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.799228362955962
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.811689502705567
0,0.7600399676143311
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8534790610469233
0,0.799228362955962
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.3206873030239196
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.799228362955962
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
0,0.7600399676143311
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.7839536312790752
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.1883104972944331
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.799228362955962
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.811689502705567
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
0,0.799228362955962
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.3281605525554774
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.1883104972944331
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.5781761341792518
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.811689502705567
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.3101987739771403
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
0,0.8228776859968552
0,0.799228362955962
0,0.799228362955962
0,0.7600399676143311
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.8228776859968552
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
0,0.799228362955962
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
0,0.8228776859968552
0,0.799228362955962
0,0.8228776859968552
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
1,0.9192080640182236
